id,duration_s,endpoint_bool,last_active_A_energy_fixed,last_active_B_energy_alt,last_active_C_silero_vad,trailing_silence_A,trailing_silence_B,trailing_silence_C,energy_slope_1000ms_A,energy_slope_1000ms_B,energy_slope_1000ms_C,dt_AB_ms,dt_AC_ms,dt_BC_ms,dfeat_AB,dfeat_AC
001b52ba-b220-4c2e-823f-26a678eb9ed2,7.0,True,6.68,6.55,6.8,0.3200000000000003,0.4500000000000002,0.20000000000000018,-17.77921542776973,-11.746979422949769,-30.47964314575721,129.9999999999999,120.00000000000011,250.0,6.032236004819962,12.700427717987477
001b5d4d-c0ae-4259-85bf-bf41be3a31a7,9.08,True,8.86,8.88,9.08,0.22000000000000064,0.1999999999999993,0.0,0.3509000523810601,1.7211115854551047,-14.427564435457843,20.00000000000135,220.00000000000063,199.9999999999993,1.3702115330740445,14.778464487838903
001b6960-71bf-40e0-ac2a-747bb8ae0578,8.72,True,8.62,8.62,8.7,0.10000000000000142,0.10000000000000142,0.02000000000000135,-10.743592107302979,-10.743592107302979,-19.35782201941371,0.0,80.00000000000007,80.00000000000007,0.0,8.614229912110732
001b6d62-1a3e-4026-87d8-a43031addce7,20.24,False,20.03,20.03,20.2,0.2099999999999973,0.2099999999999973,0.03999999999999915,5.475390325956122,5.475390325956122,6.263599093597807,0.0,169.99999999999815,169.99999999999815,0.0,0.7882087676416853
001bc892-c1d4-4d33-afe4-77751bdc8116,3.6,True,3.38,3.35,3.5,0.2200000000000002,0.25,0.10000000000000009,3.232156035923736,5.289514973750968,-22.38398050498186,29.999999999999805,120.00000000000011,149.99999999999991,2.0573589378272326,25.616136540905597
001c174a-62cc-45f0-89c0-f7980e1073c9,5.92,True,5.67,5.7,5.9,0.25,0.21999999999999975,0.019999999999999574,-1.9100879164858453,-2.28378684033332,-20.95813321539599,30.00000000000025,230.00000000000043,200.00000000000017,0.3736989238474746,19.048045298910143
001c267f-ff0f-4d8b-9431-cfe7ca6e65a4,7.08,False,6.59,6.53,6.7,0.4900000000000002,0.5499999999999998,0.3799999999999999,3.790171304968261,4.2062260789376,1.2272374548048672,59.99999999999961,110.00000000000031,169.99999999999994,0.41605477396933876,2.5629338501633936
001c9355-dc7e-4667-8a53-3e477971c29f,5.32,True,5.12,5.09,5.2,0.20000000000000018,0.23000000000000043,0.1200000000000001,-5.623670983467265,-3.5272824826737605,-14.79830667787885,30.00000000000025,80.00000000000007,110.00000000000031,2.096388500793504,9.174635694411585
001cd569-35cf-40e5-95ec-f118673cc577,10.88,True,10.51,10.87,10.88,0.370000000000001,0.010000000000001563,0.0,-4.288803717113878,-16.208197196556124,-16.256212074533103,359.99999999999943,370.000000000001,10.000000000001563,11.919393479442245,11.967408357419224
001d00fb-b97d-45ae-98e4-863e749a4830,12.96,False,12.76,12.77,12.96,0.20000000000000107,0.19000000000000128,0.0,-9.006441047459651,-8.985047487582134,-4.333987407651032,9.999999999999787,200.00000000000108,190.00000000000128,0.021393559877516566,4.672453639808619
001d1b13-119a-4fec-a3bc-09f4e2593748,7.0,True,6.75,6.76,6.9,0.25,0.2400000000000002,0.09999999999999964,-2.244053309090079,-4.238108719929585,-13.50622240665283,9.999999999999787,150.00000000000034,140.00000000000057,1.9940554108395059,11.26216909756275
001d218c-84a2-4f65-9d08-cb8200750f3e,7.18125,False,6.26,6.2,6.3,0.9212500000000006,0.9812500000000002,0.8812500000000005,-1.7128539132599783,2.0456696511981436,-7.0235782394453485,59.99999999999961,40.000000000000036,99.99999999999964,3.758523564458122,5.310724326185371
001d2e6e-1f08-42c1-abbb-fa50ae7e0cf4,9.56,True,9.05,9.07,9.4,0.5099999999999998,0.4900000000000002,0.16000000000000014,10.362558932518228,9.693136123008474,-9.297518380797799,19.999999999999574,349.99999999999966,330.00000000000006,0.6694228095097543,19.660077313316027
001d508c-f948-4ca5-bb7d-892a6dc49a9d,12.1756875,False,11.17,12.09,11.5,1.0056875000000005,0.08568750000000058,0.6756875000000004,7.9672012029169545,-0.1567732889289598,-23.606737796692375,919.9999999999999,330.00000000000006,589.9999999999999,8.123974491845914,31.57393899960933
001d770f-d628-4c7c-a5de-b03a20f95c6f,11.96,True,11.73,11.75,11.96,0.23000000000000043,0.21000000000000085,0.0,-4.108279395395058,-5.6404609169179585,-13.87801563260716,19.999999999999574,230.00000000000043,210.00000000000085,1.5321815215229009,9.769736237212104
001db9fa-c4ac-4e8f-94e1-39c780794242,6.4,True,6.03,6.09,6.4,0.3700000000000001,0.3100000000000005,0.0,1.4967547079540482,3.4121090417416493,-10.085919201894768,59.99999999999961,370.0000000000001,310.0000000000005,1.9153543337876011,11.582673909848817
001dea92-14a7-474b-88d7-218423dda66b,4.96,True,4.65,4.65,4.8,0.3099999999999996,0.3099999999999996,0.16000000000000014,10.987183588888064,10.987183588888064,-3.276866028596309,0.0,149.99999999999946,149.99999999999946,0.0,14.264049617484373
001dee74-3b2a-4d84-b673-c6b1c115f76a,6.6,False,6.35,6.5,6.6,0.25,0.09999999999999964,0.0,-16.770174403071202,-13.217223494568032,-7.693850388968486,150.00000000000034,250.0,99.99999999999964,3.5529509085031705,9.076324014102717
001e46c2-2203-4c28-b21f-dadd02217f59,15.36,True,15.2,15.21,15.36,0.16000000000000014,0.14999999999999858,0.0,-5.39813306071972,-5.403516019577879,-8.074142981492033,10.000000000001563,160.00000000000014,149.99999999999858,0.005382958858158204,2.6760099207723123
001edde0-c612-4cc9-9fff-a29d1a394fa6,2.76,True,2.56,2.61,2.76,0.19999999999999973,0.1499999999999999,0.0,9.920762875778568,10.9876977468412,0.4411781002215747,49.99999999999982,199.99999999999974,149.99999999999991,1.0669348710626316,9.479584775556994
001f1061-a4a9-4fdf-a02b-60ab9297f8f0,9.7419375,False,8.71,9.06,8.9,1.0319374999999997,0.6819375000000001,0.8419375000000002,10.417082572820279,-31.55619301682096,-25.28007928451688,349.99999999999966,189.9999999999995,160.00000000000014,41.97327558964124,35.69716185733716
001f7e89-fdf5-440b-8926-111f633851ce,11.96,True,11.64,11.62,11.96,0.3200000000000003,0.34000000000000163,0.0,-3.7211271751461394,-2.786118861194536,-35.23415985618414,20.00000000000135,320.0000000000003,340.00000000000165,0.9350083139516037,31.513032681038002
001fa4d0-e8e5-4669-8849-fa2ad5af73b5,6.52,False,6.4,6.4,6.5,0.11999999999999922,0.11999999999999922,0.019999999999999574,9.700671194317591,9.700671194317591,-1.2507892824149995,0.0,99.99999999999964,99.99999999999964,0.0,10.95146047673259
001fda21-4f14-46f1-a7a8-0c3c679e9916,3.68,True,3.39,3.42,3.68,0.29000000000000004,0.26000000000000023,0.0,1.8483268435638618,1.8774492056062875,-18.427154411044853,29.999999999999805,290.00000000000006,260.0000000000002,0.029122362042425687,20.275481254608714
001fdd88-42aa-4035-86cf-e52b72291217,13.56,False,13.52,13.54,13.56,0.040000000000000924,0.02000000000000135,0.0,8.518894658785726,7.689454336949539,5.237925839965702,19.999999999999574,40.000000000000924,20.00000000000135,0.829440321836187,3.280968818820024
001fe357-c69c-4332-9044-4db1756757e7,5.96,True,5.71,5.69,5.8,0.25,0.2699999999999996,0.16000000000000014,-6.822421461048703,-6.543923630711643,-16.01617965964848,19.999999999999574,89.99999999999986,109.99999999999943,0.2784978303370593,9.193758198599777
002010ad-817e-4b4e-a73c-280678bc3d21,3.68,True,3.22,3.35,3.5,0.45999999999999996,0.33000000000000007,0.18000000000000016,9.162974305949934,-2.6414543022995542,-10.633408547003182,129.9999999999999,279.99999999999983,149.99999999999991,11.804428608249488,19.796382852953116
00204637-16a5-419c-b6c6-f07336b7044b,10.4,True,10.17,10.18,10.4,0.23000000000000043,0.22000000000000064,0.0,-0.41978853722263676,-0.20042569733109797,-13.85396181905269,9.999999999999787,230.00000000000043,220.00000000000063,0.2193628398915388,13.434173281830054
002077dd-1ca7-430f-b0ee-b006579475d4,4.307875,True,3.71,3.71,3.8,0.5978750000000002,0.5978750000000002,0.5078750000000003,0.11978856143939529,0.11978856143939529,-12.779540275791453,0.0,89.99999999999986,89.99999999999986,0.0,12.899328837230849
002093c2-8654-4fe1-9397-c49277294323,10.5705625,True,9.56,10.51,9.7,1.010562499999999,0.06056249999999963,0.8705625000000001,1.0594291153798328,-3.845988141983592,-9.309577196506686,949.9999999999993,139.9999999999988,810.0000000000005,4.905417257363425,10.369006311886519
0020a695-6853-46a7-98ff-ef5a24c1db25,6.1765,False,4.82,4.75,4.9,1.3564999999999996,1.4264999999999999,1.2764999999999995,1.6859044052980077,4.692751044093975,-6.495561927637496,70.00000000000028,80.00000000000007,150.00000000000034,3.0068466387959676,8.181466332935504
0020a79e-43e0-46ae-a2e7-9423741faf0b,3.04,True,2.76,2.77,3.0,0.28000000000000025,0.27,0.040000000000000036,0.2513000963729759,0.6702710253315963,-11.145305612438555,10.000000000000231,240.00000000000023,229.99999999999997,0.4189709289586204,11.396605708811531
0020b142-e467-4394-8686-d6b3da005cdb,4.48,False,4.18,4.18,4.3,0.3000000000000007,0.3000000000000007,0.1800000000000006,-3.859990169367396,-3.859990169367396,-16.40030818465984,0.0,120.00000000000011,120.00000000000011,0.0,12.540318015292442
0020bf3d-5bbc-4f99-baa5-c3aa181f8efb,5.36,True,5.1,5.14,5.36,0.2600000000000007,0.22000000000000064,0.0,6.723351753514798,4.344417145450786,-30.393603684253744,40.000000000000036,260.0000000000007,220.00000000000063,2.3789346080640126,37.11695543776854
0020f137-badc-41b4-a61f-3ec0af8b811d,3.96,False,3.68,3.7,3.96,0.2799999999999998,0.2599999999999998,0.0,-2.276571170493631,-1.050194215413503,-2.68690295211089,20.000000000000018,279.99999999999983,259.9999999999998,1.2263769550801278,0.41033178161725914
00210924-cce4-4f56-a925-46d4cb72e629,8.4,False,8.4,8.4,8.4,0.0,0.0,0.0,-5.758009077993049,-5.758009077993049,-5.758009077993049,0.0,0.0,0.0,0.0,0.0
00211738-3a9b-422a-80c6-aa348ee20c4a,7.424,True,7.38,7.32,7.4,0.04400000000000048,0.10400000000000009,0.02400000000000002,25.948642245266566,24.694223468360693,22.059257070755763,59.99999999999961,20.000000000000462,80.00000000000007,1.2544187769058723,3.889385174510803
002128ec-c194-4748-863c-8c2ba8d65260,7.4,False,7.14,7.15,7.4,0.2600000000000007,0.25,0.0,-2.5964169055136725,-2.2569807871317056,2.0651063213670633,10.000000000000675,260.0000000000007,250.0,0.33943611838196697,4.661523226880735
0021562c-a4da-41e1-9166-6b24d33cf3b1,9.68,False,9.39,9.44,9.68,0.28999999999999915,0.2400000000000002,0.0,5.124843539647332,3.2549238399356537,-21.915042071822896,49.999999999998934,289.99999999999915,240.00000000000023,1.8699196997116787,27.03988561147023
00217ebc-01ad-4ed1-9279-943d4a22953d,6.997375,True,6.72,6.61,6.8,0.27737500000000015,0.3873749999999996,0.19737500000000008,-29.91134997363974,-22.883458629068315,-35.87933047121873,109.99999999999943,80.00000000000007,189.9999999999995,7.027891344571426,5.9679804975789885
002191de-728d-4329-9766-052a682bae01,4.8,True,4.57,4.55,4.7,0.22999999999999954,0.25,0.09999999999999964,-4.649639157107228,0.6763587700605268,-19.31075891951316,20.000000000000462,129.9999999999999,150.00000000000034,5.325997927167755,14.661119762405932
0021feb7-e9eb-42c8-91b3-8bed864e98de,4.92,True,4.75,4.84,4.9,0.16999999999999993,0.08000000000000007,0.019999999999999574,2.874484321580908,0.7944170830204056,-10.633962654688359,89.99999999999986,150.00000000000034,60.0000000000005,2.0800672385605026,13.508446976269267
00220894-3cd1-4a35-b611-1908b89c0f91,12.64,True,12.16,12.36,12.6,0.4800000000000004,0.28000000000000114,0.040000000000000924,-1.1181370652409275,-5.4028286197953355,-13.581937096739626,199.9999999999993,439.9999999999995,240.00000000000023,4.284691554554408,12.463800031498698
00220949-6595-4ca7-9e8d-aa0ee7f8158d,4.0,False,3.8,3.78,4.0,0.20000000000000018,0.2200000000000002,0.0,-6.4390988324920215,-5.345689415862276,-24.825320536547387,20.000000000000018,200.00000000000017,220.0000000000002,1.0934094166297452,18.386221704055366
00225890-a310-45db-b6bc-9ed4c16e886b,9.56,True,9.44,9.46,9.56,0.120000000000001,0.09999999999999964,0.0,-6.95661579680844,-6.417133311303324,-9.73615516169382,20.00000000000135,120.000000000001,99.99999999999964,0.5394824855051157,2.7795393648853794
00225e8b-43ee-4b61-ba5a-d77f257ac25a,7.76,False,7.61,7.64,7.76,0.14999999999999947,0.1200000000000001,0.0,1.2541906115754478,1.473096440959009,-3.926256002071772,29.99999999999936,149.99999999999946,120.00000000000011,0.2189058293835613,5.18044661364722
0022de60-8b7a-4685-af87-98ef0225d1c4,3.36,True,2.92,2.98,3.36,0.43999999999999995,0.3799999999999999,0.0,3.66128850746932,0.9459887800622178,-17.432344724358565,60.00000000000006,439.99999999999994,379.9999999999999,2.7152997274071025,21.093633231827884
002341e2-97e9-4b3a-9de6-f54ff3d52401,7.0,False,6.64,6.63,6.8,0.3600000000000003,0.3700000000000001,0.20000000000000018,-1.0363520876085248,-0.018187711179147737,-18.3133945453979,9.999999999999787,160.00000000000014,169.99999999999994,1.018164376429377,17.277042457789378
0023ad86-5a2f-40cb-adfd-23ff1b5e3f4f,9.2,True,8.14,8.15,8.4,1.0599999999999987,1.049999999999999,0.7999999999999989,2.928872539658743,2.725687921220784,-7.8242765058940735,9.999999999999787,259.9999999999998,250.0,0.20318461843795932,10.753149045552817
0023b36b-0ecd-4b97-8072-00b1eb871266,2.36,True,2.06,2.1,2.36,0.2999999999999998,0.2599999999999998,0.0,12.50020135358523,8.013631811791821,-13.738099424243314,40.000000000000036,299.99999999999983,259.9999999999998,4.486569541793408,26.23830077782854
0023ce03-f499-4304-b709-74a9b8a84a2b,7.44,False,7.2,7.2,7.3,0.2400000000000002,0.2400000000000002,0.14000000000000057,-8.555559942593188,-8.555559942593188,-4.492181504682309,0.0,99.99999999999964,99.99999999999964,0.0,4.063378437910879
0023ce91-cb5b-4ea8-b85a-3fd261b770af,12.92,False,12.69,12.69,12.9,0.23000000000000043,0.23000000000000043,0.019999999999999574,-6.7857154763987735,-6.7857154763987735,-6.820920960876844,0.0,210.00000000000085,210.00000000000085,0.0,0.03520548447807048
00246b3f-9e51-4edd-ad95-21658764a54f,10.0,True,9.72,9.71,9.9,0.27999999999999936,0.28999999999999915,0.09999999999999964,-13.367601853439002,-13.484785630943197,-23.776216374765514,9.999999999999787,179.99999999999972,189.9999999999995,0.11718377750419506,10.408614521326513
00248c87-1201-410e-9d5d-ceb7a2359c9d,4.36,False,4.07,4.13,4.36,0.29000000000000004,0.23000000000000043,0.0,-0.669619899306824,1.2208602607562586,3.987235265846837,59.99999999999961,290.00000000000006,230.00000000000043,1.8904801600630825,4.656855165153661
00249afb-94ac-4f03-8b9a-32bd031f90e5,16.0,True,15.85,15.85,15.3,0.15000000000000036,0.15000000000000036,0.6999999999999993,-7.7726488618845195,-7.7726488618845195,-13.92049609913547,0.0,549.999999999999,549.999999999999,0.0,6.14784723725095
0024b6cd-4988-45df-b67c-297e757e7b5d,2.4746875,True,2.37,2.37,2.4746875,0.10468749999999982,0.10468749999999982,0.0,8.298557295935336,8.298557295935336,-4.401443925520494,0.0,104.68749999999983,104.68749999999983,0.0,12.700001221455828
0024de79-bbd8-435a-969c-b952beef0d95,9.04,False,8.79,8.8,9.0,0.25,0.23999999999999844,0.03999999999999915,-8.879869002273916,-9.204206027750038,-15.614026926670503,10.000000000001563,210.00000000000085,199.9999999999993,0.3243370254761224,6.7341579243965874
0025110d-861c-46a5-83b2-300062fef70d,1.72,True,1.33,1.47,1.7,0.3899999999999999,0.25,0.020000000000000018,6.087362508032716,0.3933257767816859,-1.3591291775311742,139.99999999999991,369.9999999999999,229.99999999999997,5.69403673125103,7.44649168556389
002545a0-c033-444f-b0f4-27ec1f1f5caa,5.24,False,5.14,5.14,5.2,0.10000000000000053,0.10000000000000053,0.040000000000000036,17.556755272538176,17.556755272538176,8.746234293933792,0.0,60.0000000000005,60.0000000000005,0.0,8.810520978604384
00255cc5-2cbc-4574-8266-945f4828b89c,12.8005625,True,11.37,11.36,11.7,1.4305625000000006,1.4405625000000004,1.1005625000000006,-14.64118834102856,-13.824139070149775,-31.276463067038588,9.999999999999787,330.00000000000006,339.9999999999999,0.8170492708787851,16.635274726010028
00259f44-a687-43fa-a574-1f4db5e5d97b,11.172125,True,9.8,10.03,10.4,1.3721249999999987,1.142125,0.7721249999999991,0.6917250749324866,1.6052539172253133,-7.0966749552313635,229.99999999999864,599.9999999999997,370.000000000001,0.9135288422928267,7.78840003016385
0025c5d9-adcc-4e57-b0a5-99e6cf975c23,13.3428125,True,12.12,12.13,12.6,1.2228125000000016,1.2128125,0.7428125000000012,0.33642497920822273,-0.2638570211207318,-6.8462355463186855,10.000000000001563,480.00000000000045,469.99999999999886,0.6002820003289545,7.1826605255269085
0025d6e2-f31d-4946-bd2e-399b3d780032,4.64,True,4.43,4.37,4.6,0.20999999999999996,0.2699999999999996,0.040000000000000036,13.261061337914802,13.790788058423704,-25.5982206741182,59.99999999999961,169.99999999999994,229.99999999999955,0.5297267205089025,38.859282012033
00262a88-5cb4-4aa8-9fdf-69623884549a,7.0,True,6.98,6.96,7.0,0.019999999999999574,0.040000000000000036,0.0,-0.5541283735787091,2.7883539916334636,-7.303184332650415,20.000000000000462,19.999999999999574,40.000000000000036,3.342482365212173,6.749055959071706
00263b57-fd17-41c1-8337-348b20b7940d,3.96,True,3.51,3.48,3.6,0.4500000000000002,0.48,0.3599999999999999,4.623514811938491,12.250146507036588,-19.34060006649881,29.999999999999805,90.0000000000003,120.00000000000011,7.626631695098097,23.9641148784373
00266c1b-fd35-4c7c-ab72-a5705587d439,9.32,True,9.06,9.07,9.2,0.2599999999999998,0.25,0.120000000000001,4.093618291855987,3.4270929793111713,-15.020945549566788,9.999999999999787,139.9999999999988,129.999999999999,0.6665253125448154,19.114563841422775
0026d102-0e94-4188-bb08-86a176c30364,5.4,False,5.24,5.24,5.4,0.16000000000000014,0.16000000000000014,0.0,1.271452305548812,1.271452305548812,-18.032650086097977,0.0,160.00000000000014,160.00000000000014,0.0,19.30410239164679
0026e2b8-bd69-491b-a788-bc9aabd45403,5.68,True,5.39,5.39,5.5,0.29000000000000004,0.29000000000000004,0.17999999999999972,-9.04453570855239,-9.04453570855239,-10.059110006066902,0.0,110.00000000000031,110.00000000000031,0.0,1.0145742975145122
00277e4f-37ba-4d9d-b8c5-1ab095367f5f,3.96,False,3.67,3.67,3.8,0.29000000000000004,0.29000000000000004,0.16000000000000014,-10.864987098413904,-10.864987098413904,-12.469954451226057,0.0,129.9999999999999,129.9999999999999,0.0,1.604967352812153
0027d458-9a95-499c-895b-aeb337750212,3.8,True,3.53,3.54,3.8,0.27,0.2599999999999998,0.0,-4.360640757432416,-5.484687345279246,-16.070011047825407,10.000000000000231,270.0,259.9999999999998,1.1240465878468298,11.70937029039299
00284ae0-473d-4d68-9f78-6f27f38df6fb,8.68,True,8.52,8.49,8.68,0.16000000000000014,0.1899999999999995,0.0,-1.4590975195428937,0.09873082378122437,-27.101255179145806,29.99999999999936,160.00000000000014,189.9999999999995,1.557828343324118,25.642157659602912
0028bdae-f2b7-4961-ae7b-fe54e7a15caf,6.28,True,5.91,5.93,6.1,0.3700000000000001,0.35000000000000053,0.1800000000000006,-5.926160082542144,-5.750520376250999,-15.550505213218159,19.999999999999574,189.9999999999995,169.99999999999994,0.175639706291145,9.624345130676016
0028cf13-8024-486a-a53f-8cfa5278a1d6,8.2,True,7.79,7.79,8.2,0.40999999999999925,0.40999999999999925,0.0,-6.65285954617038,-6.65285954617038,-31.68760139496438,0.0,409.99999999999926,409.99999999999926,0.0,25.034741848794
0028d0f3-7eae-4864-b965-352c0022943b,14.64,True,14.25,14.63,14.5,0.39000000000000057,0.009999999999999787,0.14000000000000057,-2.5963301705842032,-14.142472824247733,-8.981834847078687,380.0000000000008,250.0,130.0000000000008,11.54614265366353,6.3855046764944845
